location,date,total_cases
Sint Maarten (Dutch part),8/13/20,248
Sint Maarten (Dutch part),8/14/20,263
Sint Maarten (Dutch part),8/15/20,269
Sint Maarten (Dutch part),8/16/20,300
Sint Maarten (Dutch part),8/17/20,317
Sint Maarten (Dutch part),8/18/20,326
Sint Maarten (Dutch part),8/19/20,326
Sint Maarten (Dutch part),8/20/20,348
Sint Maarten (Dutch part),8/21/20,353
Sint Maarten (Dutch part),8/22/20,353
Sint Maarten (Dutch part),8/23/20,368
Sint Maarten (Dutch part),8/24/20,396
Sint Maarten (Dutch part),8/25/20,408
Sint Maarten (Dutch part),8/26/20,418
Sint Maarten (Dutch part),8/27/20,442
Sint Maarten (Dutch part),8/28/20,444
Sint Maarten (Dutch part),8/29/20,444
Sint Maarten (Dutch part),8/30/20,460
Sint Maarten (Dutch part),8/31/20,463
Sint Maarten (Dutch part),9/1/20,476
Sint Maarten (Dutch part),9/2/20,482
Sint Maarten (Dutch part),9/3/20,482
Sint Maarten (Dutch part),9/4/20,504
Sint Maarten (Dutch part),9/5/20,511
Sint Maarten (Dutch part),9/6/20,511
Sint Maarten (Dutch part),9/7/20,511
Sint Maarten (Dutch part),9/8/20,516
Sint Maarten (Dutch part),9/9/20,527
Sint Maarten (Dutch part),9/10/20,530
Sint Maarten (Dutch part),9/11/20,530
Sint Maarten (Dutch part),9/12/20,531
Sint Maarten (Dutch part),9/13/20,533
Sint Maarten (Dutch part),9/14/20,549
Sint Maarten (Dutch part),9/15/20,549
Sint Maarten (Dutch part),9/16/20,549
Sint Maarten (Dutch part),9/17/20,557
Sint Maarten (Dutch part),9/18/20,565
Sint Maarten (Dutch part),9/19/20,574
Sint Maarten (Dutch part),9/20/20,584
Sint Maarten (Dutch part),9/21/20,584
Sint Maarten (Dutch part),9/22/20,591
Sint Maarten (Dutch part),9/23/20,594
Sint Maarten (Dutch part),9/24/20,616
Sint Maarten (Dutch part),9/25/20,618
Sint Maarten (Dutch part),9/26/20,627
Sint Maarten (Dutch part),9/27/20,633
Sint Maarten (Dutch part),9/28/20,644
Sint Maarten (Dutch part),9/29/20,645
Sint Maarten (Dutch part),9/30/20,659
Sint Maarten (Dutch part),10/1/20,667
Sint Maarten (Dutch part),10/2/20,668
Sint Maarten (Dutch part),10/3/20,674
Sint Maarten (Dutch part),10/4/20,678
Sint Maarten (Dutch part),10/5/20,679
Sint Maarten (Dutch part),10/6/20,686
Sint Maarten (Dutch part),10/7/20,686
Sint Maarten (Dutch part),10/8/20,689
Sint Maarten (Dutch part),10/9/20,698
Sint Maarten (Dutch part),10/10/20,703
Sint Maarten (Dutch part),10/11/20,707
Sint Maarten (Dutch part),10/12/20,710
Sint Maarten (Dutch part),10/13/20,710
Sint Maarten (Dutch part),10/14/20,719
Sint Maarten (Dutch part),10/15/20,729
Sint Maarten (Dutch part),10/16/20,737
Sint Maarten (Dutch part),10/17/20,746
Sint Maarten (Dutch part),10/18/20,749
Sint Maarten (Dutch part),10/19/20,753
Sint Maarten (Dutch part),10/20/20,756
Sint Maarten (Dutch part),10/21/20,756
Sint Maarten (Dutch part),10/22/20,769
Sint Maarten (Dutch part),10/23/20,776
Sint Maarten (Dutch part),10/24/20,780
Sint Maarten (Dutch part),10/25/20,780
Sint Maarten (Dutch part),10/26/20,784
Sint Maarten (Dutch part),10/27/20,789
Sint Maarten (Dutch part),10/28/20,789
Sint Maarten (Dutch part),10/29/20,805
Sint Maarten (Dutch part),10/30/20,805
Sint Maarten (Dutch part),10/31/20,805
Sint Maarten (Dutch part),11/1/20,826
Sint Maarten (Dutch part),11/2/20,831
Sint Maarten (Dutch part),11/3/20,844
Sint Maarten (Dutch part),11/4/20,859
Sint Maarten (Dutch part),11/5/20,870
Sint Maarten (Dutch part),11/6/20,877
Sint Maarten (Dutch part),11/7/20,886
Sint Maarten (Dutch part),11/8/20,886
Sint Maarten (Dutch part),11/9/20,896
Sint Maarten (Dutch part),11/10/20,896
Sint Maarten (Dutch part),11/11/20,908
Sint Maarten (Dutch part),11/12/20,910
Sint Maarten (Dutch part),11/13/20,914
Sint Maarten (Dutch part),11/14/20,923
Sint Maarten (Dutch part),11/15/20,923
Sint Maarten (Dutch part),11/16/20,933
Seychelles,3/15/20,2
Seychelles,3/16/20,3
Seychelles,3/17/20,4
Seychelles,3/18/20,4
Seychelles,3/19/20,6
Seychelles,3/20/20,6
Seychelles,3/21/20,7
Seychelles,3/22/20,7
Seychelles,3/23/20,7
Seychelles,3/24/20,7
Seychelles,3/25/20,7
Seychelles,3/26/20,7
Seychelles,3/27/20,7
Seychelles,3/28/20,7
Seychelles,3/29/20,7
Seychelles,3/30/20,8
Seychelles,3/31/20,10
Seychelles,4/1/20,10
Seychelles,4/2/20,10
Seychelles,4/3/20,10
Seychelles,4/4/20,10
Seychelles,4/5/20,10
Seychelles,4/6/20,10
Seychelles,4/7/20,10
Seychelles,4/8/20,10
Seychelles,4/9/20,10
Seychelles,4/10/20,10
Seychelles,4/11/20,10
Seychelles,4/12/20,10
Seychelles,4/13/20,10
Seychelles,4/14/20,10
Seychelles,4/15/20,11
Seychelles,4/16/20,11
Seychelles,4/17/20,11
Seychelles,4/18/20,11
Seychelles,4/19/20,11
Seychelles,4/20/20,11
Seychelles,4/21/20,11
Seychelles,4/22/20,11
Seychelles,4/23/20,11
Seychelles,4/24/20,11
Seychelles,4/25/20,11
Seychelles,4/26/20,11
Seychelles,4/27/20,11
Seychelles,4/28/20,11
Seychelles,4/29/20,11
Seychelles,4/30/20,11
Seychelles,5/1/20,11
Seychelles,5/2/20,11
Seychelles,5/3/20,11
Seychelles,5/4/20,11
Seychelles,5/5/20,11
Seychelles,5/6/20,11
Seychelles,5/7/20,11
Seychelles,5/8/20,11
Seychelles,5/9/20,11
Seychelles,5/10/20,11
Seychelles,5/11/20,11
Seychelles,5/12/20,11
Seychelles,5/13/20,11
Seychelles,5/14/20,11
Seychelles,5/15/20,11
Seychelles,5/16/20,11
Seychelles,5/17/20,11
Seychelles,5/18/20,11
Seychelles,5/19/20,11
Seychelles,5/20/20,11
Seychelles,5/21/20,11
Seychelles,5/22/20,11
Seychelles,5/23/20,11
Seychelles,5/24/20,11
Seychelles,5/25/20,11
Seychelles,5/26/20,11
Seychelles,5/27/20,11
Seychelles,5/28/20,11
Seychelles,5/29/20,11
Seychelles,5/30/20,11
Seychelles,5/31/20,11
Seychelles,6/1/20,11
Seychelles,6/2/20,11
Seychelles,6/3/20,11
Seychelles,6/4/20,11
Seychelles,6/5/20,11
Seychelles,6/6/20,11
Seychelles,6/7/20,11
Seychelles,6/8/20,11
Seychelles,6/9/20,11
Seychelles,6/10/20,11
Seychelles,6/11/20,11
Seychelles,6/12/20,11
Seychelles,6/13/20,11
Seychelles,6/14/20,11
Seychelles,6/15/20,11
Seychelles,6/16/20,11
Seychelles,6/17/20,11
Seychelles,6/18/20,11
Seychelles,6/19/20,11
Seychelles,6/20/20,11
Seychelles,6/21/20,11
Seychelles,6/22/20,11
Seychelles,6/23/20,11
Seychelles,6/24/20,11
Seychelles,6/25/20,11
Seychelles,6/26/20,11
Seychelles,6/27/20,11
Seychelles,6/28/20,11
Seychelles,6/29/20,11
Seychelles,6/30/20,11
Seychelles,7/1/20,11
Seychelles,7/2/20,11
Seychelles,7/3/20,11
Seychelles,7/4/20,11
Seychelles,7/5/20,11
Seychelles,7/6/20,11
Seychelles,7/7/20,81
Seychelles,7/8/20,81
Seychelles,7/9/20,91
Seychelles,7/10/20,94
Seychelles,7/11/20,100
Seychelles,7/12/20,100
Seychelles,7/13/20,100
Seychelles,7/14/20,100
Seychelles,7/15/20,100
Seychelles,7/16/20,100
Seychelles,7/17/20,100
Seychelles,7/18/20,100
Seychelles,7/19/20,100
Seychelles,7/20/20,100
Seychelles,7/21/20,108
Seychelles,7/22/20,114
Seychelles,7/23/20,114
Seychelles,7/24/20,114
Seychelles,7/25/20,114
Seychelles,7/26/20,114
Seychelles,7/27/20,114
Seychelles,7/28/20,114
Seychelles,7/29/20,114
Seychelles,7/30/20,114
Seychelles,7/31/20,114
Seychelles,8/1/20,114
Seychelles,8/2/20,114
Seychelles,8/3/20,114
Seychelles,8/4/20,114
Seychelles,8/5/20,126
Seychelles,8/6/20,126
Seychelles,8/7/20,126
Seychelles,8/8/20,126
Seychelles,8/9/20,126
Seychelles,8/10/20,126
Seychelles,8/11/20,126
Seychelles,8/12/20,127
Seychelles,8/13/20,127
Seychelles,8/14/20,127
Seychelles,8/15/20,127
Seychelles,8/16/20,127
Seychelles,8/17/20,127
Seychelles,8/18/20,127
Seychelles,8/19/20,127
Seychelles,8/20/20,132
Seychelles,8/21/20,132
Seychelles,8/22/20,132
Seychelles,8/23/20,132
Seychelles,8/24/20,132
Seychelles,8/25/20,132
Seychelles,8/26/20,136
Seychelles,8/27/20,136
Seychelles,8/28/20,136
Seychelles,8/29/20,136
Seychelles,8/30/20,136
Seychelles,8/31/20,136
Seychelles,9/1/20,136
Seychelles,9/2/20,136
Seychelles,9/3/20,136
Seychelles,9/4/20,136
Seychelles,9/5/20,136
Seychelles,9/6/20,136
Seychelles,9/7/20,137
Seychelles,9/8/20,137
Seychelles,9/9/20,137
Seychelles,9/10/20,137
Seychelles,9/11/20,137
Seychelles,9/12/20,137
Seychelles,9/13/20,139
Seychelles,9/14/20,139
Seychelles,9/15/20,140
Seychelles,9/16/20,140
Seychelles,9/17/20,140
Seychelles,9/18/20,141
Seychelles,9/19/20,141
Seychelles,9/20/20,141
Seychelles,9/21/20,141
Seychelles,9/22/20,143
Seychelles,9/23/20,143
Seychelles,9/24/20,143
Seychelles,9/25/20,143
Seychelles,9/26/20,143
Seychelles,9/27/20,143
Seychelles,9/28/20,143
Seychelles,9/29/20,143
Seychelles,9/30/20,143
Seychelles,10/1/20,144
Seychelles,10/2/20,144
Seychelles,10/3/20,144
Seychelles,10/4/20,145
Seychelles,10/5/20,145
Seychelles,10/6/20,148
Seychelles,10/7/20,148
Seychelles,10/8/20,148
Seychelles,10/9/20,148
Seychelles,10/10/20,148
Seychelles,10/11/20,148
Seychelles,10/12/20,148
Seychelles,10/13/20,148
Seychelles,10/14/20,148
Seychelles,10/15/20,148
Seychelles,10/16/20,149
Seychelles,10/17/20,149
Seychelles,10/18/20,149
Seychelles,10/19/20,149
Seychelles,10/20/20,149
Seychelles,10/21/20,149
Seychelles,10/22/20,151
Seychelles,10/23/20,153
Seychelles,10/24/20,153
Seychelles,10/25/20,153
Seychelles,10/26/20,153
Seychelles,10/27/20,153
Seychelles,10/28/20,153
Seychelles,10/29/20,153
Seychelles,10/30/20,153
Seychelles,10/31/20,153
Seychelles,11/1/20,153
Seychelles,11/2/20,153
Seychelles,11/3/20,155
Seychelles,11/4/20,157
Seychelles,11/5/20,157
Seychelles,11/6/20,158
Seychelles,11/7/20,158
Seychelles,11/8/20,158
Seychelles,11/9/20,158
Seychelles,11/10/20,158
Seychelles,11/11/20,158
Seychelles,11/12/20,158
Seychelles,11/13/20,158
Seychelles,11/14/20,158
Seychelles,11/15/20,158
Seychelles,11/16/20,158
Syria,3/23/20,1
Syria,3/24/20,1
Syria,3/25/20,1
Syria,3/26/20,1
Syria,3/27/20,5
Syria,3/28/20,5
Syria,3/29/20,5
Syria,3/30/20,9
Syria,3/31/20,10
Syria,4/1/20,10
Syria,4/2/20,10
Syria,4/3/20,16
Syria,4/4/20,16
Syria,4/5/20,16
Syria,4/6/20,19
Syria,4/7/20,19
Syria,4/8/20,19
Syria,4/9/20,19
Syria,4/10/20,19
Syria,4/11/20,19
Syria,4/12/20,25
Syria,4/13/20,25
Syria,4/14/20,25
Syria,4/15/20,29
Syria,4/16/20,33
Syria,4/17/20,33
Syria,4/18/20,38
Syria,4/19/20,38
Syria,4/20/20,39
Syria,4/21/20,39
Syria,4/22/20,42
Syria,4/23/20,42
Syria,4/24/20,42
Syria,4/25/20,42
Syria,4/26/20,42
Syria,4/27/20,43
Syria,4/28/20,43
Syria,4/29/20,43
Syria,4/30/20,43
Syria,5/1/20,43
Syria,5/2/20,44
Syria,5/3/20,44
Syria,5/4/20,44
Syria,5/5/20,44
Syria,5/6/20,44
Syria,5/7/20,45
Syria,5/8/20,45
Syria,5/9/20,47
Syria,5/10/20,47
Syria,5/11/20,47
Syria,5/12/20,47
Syria,5/13/20,47
Syria,5/14/20,48
Syria,5/15/20,48
Syria,5/16/20,50
Syria,5/17/20,51
Syria,5/18/20,58
Syria,5/19/20,58
Syria,5/20/20,58
Syria,5/21/20,58
Syria,5/22/20,58
Syria,5/23/20,59
Syria,5/24/20,70
Syria,5/25/20,86
Syria,5/26/20,106
Syria,5/27/20,121
Syria,5/28/20,121
Syria,5/29/20,121
Syria,5/30/20,122
Syria,5/31/20,122
Syria,6/1/20,122
Syria,6/2/20,123
Syria,6/3/20,123
Syria,6/4/20,123
Syria,6/5/20,124
Syria,6/6/20,124
Syria,6/7/20,124
Syria,6/8/20,141
Syria,6/9/20,144
Syria,6/10/20,146
Syria,6/11/20,152
Syria,6/12/20,164
Syria,6/13/20,164
Syria,6/14/20,170
Syria,6/15/20,177
Syria,6/16/20,177
Syria,6/17/20,177
Syria,6/18/20,178
Syria,6/19/20,187
Syria,6/20/20,187
Syria,6/21/20,198
Syria,6/22/20,204
Syria,6/23/20,219
Syria,6/24/20,231
Syria,6/25/20,231
Syria,6/26/20,242
Syria,6/27/20,255
Syria,6/28/20,256
Syria,6/29/20,256
Syria,6/30/20,269
Syria,7/1/20,279
Syria,7/2/20,293
Syria,7/3/20,312
Syria,7/4/20,328
Syria,7/5/20,338
Syria,7/6/20,358
Syria,7/7/20,372
Syria,7/8/20,372
Syria,7/9/20,372
Syria,7/10/20,372
Syria,7/11/20,394
Syria,7/12/20,394
Syria,7/13/20,394
Syria,7/14/20,417
Syria,7/15/20,439
Syria,7/16/20,458
Syria,7/17/20,477
Syria,7/18/20,496
Syria,7/19/20,496
Syria,7/20/20,496
Syria,7/21/20,522
Syria,7/22/20,540
Syria,7/23/20,561
Syria,7/24/20,584
Syria,7/25/20,584
Syria,7/26/20,627
Syria,7/27/20,650
Syria,7/28/20,674
Syria,7/29/20,694
Syria,7/30/20,717
Syria,7/31/20,738
Syria,8/1/20,738
Syria,8/2/20,757
Syria,8/3/20,809
Syria,8/4/20,847
Syria,8/5/20,892
Syria,8/6/20,944
Syria,8/7/20,944
Syria,8/8/20,1060
Syria,8/9/20,1125
Syria,8/10/20,1188
Syria,8/11/20,1188
Syria,8/12/20,1327
Syria,8/13/20,1332
Syria,8/14/20,1432
Syria,8/15/20,1515
Syria,8/16/20,1593
Syria,8/17/20,1677
Syria,8/18/20,1764
Syria,8/19/20,1764
Syria,8/20/20,1927
Syria,8/21/20,2008
Syria,8/22/20,2073
Syria,8/23/20,2143
Syria,8/24/20,2143
Syria,8/25/20,2293
Syria,8/26/20,2293
Syria,8/27/20,2440
Syria,8/28/20,2504
Syria,8/29/20,2563
Syria,8/30/20,2628
Syria,8/31/20,2703
Syria,9/1/20,2765
Syria,9/2/20,2830
Syria,9/3/20,2898
Syria,9/4/20,2973
Syria,9/5/20,3041
Syria,9/6/20,3104
Syria,9/7/20,3171
Syria,9/8/20,3229
Syria,9/9/20,3289
Syria,9/10/20,3351
Syria,9/11/20,3416
Syria,9/12/20,3476
Syria,9/13/20,3506
Syria,9/14/20,3540
Syria,9/15/20,3576
Syria,9/16/20,3614
Syria,9/17/20,3654
Syria,9/18/20,3691
Syria,9/19/20,3731
Syria,9/20/20,3765
Syria,9/21/20,3800
Syria,9/22/20,3833
Syria,9/23/20,3877
Syria,9/24/20,3924
Syria,9/25/20,3966
Syria,9/26/20,4001
Syria,9/27/20,4038
Syria,9/28/20,4072
Syria,9/29/20,4102
Syria,9/30/20,4148
Syria,10/1/20,4200
Syria,10/2/20,4247
Syria,10/3/20,4289
Syria,10/4/20,4329
Syria,10/5/20,4366
Syria,10/6/20,4411
Syria,10/7/20,4457
Syria,10/8/20,4504
Syria,10/9/20,4566
Syria,10/10/20,4616
Syria,10/11/20,4673
Syria,10/12/20,4673
Syria,10/13/20,4774
Syria,10/14/20,4826
Syria,10/15/20,4883
Syria,10/16/20,4931
Syria,10/17/20,4987
Syria,10/18/20,5033
Syria,10/19/20,5077
Syria,10/20/20,5134
Syria,10/21/20,5180
Syria,10/22/20,5224
Syria,10/23/20,5267
Syria,10/24/20,5319
Syria,10/25/20,5359
Syria,10/26/20,5408
Syria,10/27/20,5461
Syria,10/28/20,5528
Syria,10/29/20,5580
Syria,10/30/20,5633
Syria,10/31/20,5683
Syria,11/1/20,5728
Syria,11/2/20,5789
Syria,11/3/20,5843
Syria,11/4/20,5888
Syria,11/5/20,5964
Syria,11/6/20,6040
Syria,11/7/20,6102
Syria,11/8/20,6147
Syria,11/9/20,6215
Syria,11/10/20,6284
Syria,11/11/20,6352
Syria,11/12/20,6421
Syria,11/13/20,6486
Syria,11/14/20,6552
Syria,11/15/20,6613
Syria,11/16/20,6684
Turks and Caicos Islands,3/25/20,1
Turks and Caicos Islands,3/26/20,1
Turks and Caicos Islands,3/27/20,2
Turks and Caicos Islands,3/28/20,2
Turks and Caicos Islands,3/29/20,5
Turks and Caicos Islands,3/30/20,5
Turks and Caicos Islands,3/31/20,5
Turks and Caicos Islands,4/1/20,5
Turks and Caicos Islands,4/2/20,5
Turks and Caicos Islands,4/3/20,5
Turks and Caicos Islands,4/4/20,5
Turks and Caicos Islands,4/5/20,5
Turks and Caicos Islands,4/6/20,5
Turks and Caicos Islands,4/7/20,8
Turks and Caicos Islands,4/8/20,8
Turks and Caicos Islands,4/9/20,8
Turks and Caicos Islands,4/10/20,8
Turks and Caicos Islands,4/11/20,9
Turks and Caicos Islands,4/12/20,9
Turks and Caicos Islands,4/13/20,9
Turks and Caicos Islands,4/14/20,10
Turks and Caicos Islands,4/15/20,10
Turks and Caicos Islands,4/16/20,11
Turks and Caicos Islands,4/17/20,11
Turks and Caicos Islands,4/18/20,11
Turks and Caicos Islands,4/19/20,11
Turks and Caicos Islands,4/20/20,11
Turks and Caicos Islands,4/21/20,11
Turks and Caicos Islands,4/22/20,11
Turks and Caicos Islands,4/23/20,11
Turks and Caicos Islands,4/24/20,11
Turks and Caicos Islands,4/25/20,11
Turks and Caicos Islands,4/26/20,11
Turks and Caicos Islands,4/27/20,11
Turks and Caicos Islands,4/28/20,12
Turks and Caicos Islands,4/29/20,12
Turks and Caicos Islands,4/30/20,12
Turks and Caicos Islands,5/1/20,12
Turks and Caicos Islands,5/2/20,12
Turks and Caicos Islands,5/3/20,12
Turks and Caicos Islands,5/4/20,12
Turks and Caicos Islands,5/5/20,12
Turks and Caicos Islands,5/6/20,12
Turks and Caicos Islands,5/7/20,12
Turks and Caicos Islands,5/8/20,12
Turks and Caicos Islands,5/9/20,12
Turks and Caicos Islands,5/10/20,12
Turks and Caicos Islands,5/11/20,12
Turks and Caicos Islands,5/12/20,12
Turks and Caicos Islands,5/13/20,12
Turks and Caicos Islands,5/14/20,12
Turks and Caicos Islands,5/15/20,12
Turks and Caicos Islands,5/16/20,12
Turks and Caicos Islands,5/17/20,12
Turks and Caicos Islands,5/18/20,12
Turks and Caicos Islands,5/19/20,12
Turks and Caicos Islands,5/20/20,12
Turks and Caicos Islands,5/21/20,12
Turks and Caicos Islands,5/22/20,12
Turks and Caicos Islands,5/23/20,12
Turks and Caicos Islands,5/24/20,12
Turks and Caicos Islands,5/25/20,12
Turks and Caicos Islands,5/26/20,12
Turks and Caicos Islands,5/27/20,12
Turks and Caicos Islands,5/28/20,12
Turks and Caicos Islands,5/29/20,12
Turks and Caicos Islands,5/30/20,12
Turks and Caicos Islands,5/31/20,12
Turks and Caicos Islands,6/1/20,12
Turks and Caicos Islands,6/2/20,12
Turks and Caicos Islands,6/3/20,12
Turks and Caicos Islands,6/4/20,12
Turks and Caicos Islands,6/5/20,12
Turks and Caicos Islands,6/6/20,12
Turks and Caicos Islands,6/7/20,12
Turks and Caicos Islands,6/8/20,12
Turks and Caicos Islands,6/9/20,12
Turks and Caicos Islands,6/10/20,12
Turks and Caicos Islands,6/11/20,12
Turks and Caicos Islands,6/12/20,12
Turks and Caicos Islands,6/13/20,12
Turks and Caicos Islands,6/14/20,12
Turks and Caicos Islands,6/15/20,12
Turks and Caicos Islands,6/16/20,12
Turks and Caicos Islands,6/17/20,12
Turks and Caicos Islands,6/18/20,12
Turks and Caicos Islands,6/19/20,12
Turks and Caicos Islands,6/20/20,12
Turks and Caicos Islands,6/21/20,12
Turks and Caicos Islands,6/22/20,14
Turks and Caicos Islands,6/23/20,14
Turks and Caicos Islands,6/24/20,14
Turks and Caicos Islands,6/25/20,15
Turks and Caicos Islands,6/26/20,15
Turks and Caicos Islands,6/27/20,15
Turks and Caicos Islands,6/28/20,16
Turks and Caicos Islands,6/29/20,28
Turks and Caicos Islands,6/30/20,41
Turks and Caicos Islands,7/1/20,41
Turks and Caicos Islands,7/2/20,42
Turks and Caicos Islands,7/3/20,44
Turks and Caicos Islands,7/4/20,44
Turks and Caicos Islands,7/5/20,45
Turks and Caicos Islands,7/6/20,47
Turks and Caicos Islands,7/7/20,49
Turks and Caicos Islands,7/8/20,49
Turks and Caicos Islands,7/9/20,55
Turks and Caicos Islands,7/10/20,55
Turks and Caicos Islands,7/11/20,66
Turks and Caicos Islands,7/12/20,66
Turks and Caicos Islands,7/13/20,72
Turks and Caicos Islands,7/14/20,72
Turks and Caicos Islands,7/15/20,72
Turks and Caicos Islands,7/16/20,72
Turks and Caicos Islands,7/17/20,72
Turks and Caicos Islands,7/18/20,74
Turks and Caicos Islands,7/19/20,75
Turks and Caicos Islands,7/20/20,81
Turks and Caicos Islands,7/21/20,81
Turks and Caicos Islands,7/22/20,82
Turks and Caicos Islands,7/23/20,86
Turks and Caicos Islands,7/24/20,90
Turks and Caicos Islands,7/25/20,92
Turks and Caicos Islands,7/26/20,97
Turks and Caicos Islands,7/27/20,99
Turks and Caicos Islands,7/28/20,99
Turks and Caicos Islands,7/29/20,99
Turks and Caicos Islands,7/30/20,99
Turks and Caicos Islands,7/31/20,104
Turks and Caicos Islands,8/1/20,107
Turks and Caicos Islands,8/2/20,114
Turks and Caicos Islands,8/3/20,116
Turks and Caicos Islands,8/4/20,116
Turks and Caicos Islands,8/5/20,116
Turks and Caicos Islands,8/6/20,129
Turks and Caicos Islands,8/7/20,141
Turks and Caicos Islands,8/8/20,170
Turks and Caicos Islands,8/9/20,197
Turks and Caicos Islands,8/10/20,216
Turks and Caicos Islands,8/11/20,216
Turks and Caicos Islands,8/12/20,224
Turks and Caicos Islands,8/13/20,241
Turks and Caicos Islands,8/14/20,258
Turks and Caicos Islands,8/15/20,274
Turks and Caicos Islands,8/16/20,298
Turks and Caicos Islands,8/17/20,298
Turks and Caicos Islands,8/18/20,298
Turks and Caicos Islands,8/19/20,315
Turks and Caicos Islands,8/20/20,327
Turks and Caicos Islands,8/21/20,334
Turks and Caicos Islands,8/22/20,347
Turks and Caicos Islands,8/23/20,383
Turks and Caicos Islands,8/24/20,383
Turks and Caicos Islands,8/25/20,383
Turks and Caicos Islands,8/26/20,431
Turks and Caicos Islands,8/27/20,464
Turks and Caicos Islands,8/28/20,482
Turks and Caicos Islands,8/29/20,490
Turks and Caicos Islands,8/30/20,505
Turks and Caicos Islands,8/31/20,507
Turks and Caicos Islands,9/1/20,508
Turks and Caicos Islands,9/2/20,508
Turks and Caicos Islands,9/3/20,555
Turks and Caicos Islands,9/4/20,555
Turks and Caicos Islands,9/5/20,577
Turks and Caicos Islands,9/6/20,591
Turks and Caicos Islands,9/7/20,598
Turks and Caicos Islands,9/8/20,599
Turks and Caicos Islands,9/9/20,614
Turks and Caicos Islands,9/10/20,628
Turks and Caicos Islands,9/11/20,638
Turks and Caicos Islands,9/12/20,641
Turks and Caicos Islands,9/13/20,644
Turks and Caicos Islands,9/14/20,646
Turks and Caicos Islands,9/15/20,648
Turks and Caicos Islands,9/16/20,650
Turks and Caicos Islands,9/17/20,659
Turks and Caicos Islands,9/18/20,663
Turks and Caicos Islands,9/19/20,667
Turks and Caicos Islands,9/20/20,668
Turks and Caicos Islands,9/21/20,668
Turks and Caicos Islands,9/22/20,668
Turks and Caicos Islands,9/23/20,672
Turks and Caicos Islands,9/24/20,676
Turks and Caicos Islands,9/25/20,679
Turks and Caicos Islands,9/26/20,680
Turks and Caicos Islands,9/27/20,681
Turks and Caicos Islands,9/28/20,682
Turks and Caicos Islands,9/29/20,682
Turks and Caicos Islands,9/30/20,686
Turks and Caicos Islands,10/1/20,689
Turks and Caicos Islands,10/2/20,690
Turks and Caicos Islands,10/3/20,695
Turks and Caicos Islands,10/4/20,695
Turks and Caicos Islands,10/5/20,695
Turks and Caicos Islands,10/6/20,695
Turks and Caicos Islands,10/7/20,695
Turks and Caicos Islands,10/8/20,695
Turks and Caicos Islands,10/9/20,695
Turks and Caicos Islands,10/10/20,695
Turks and Caicos Islands,10/11/20,695
Turks and Caicos Islands,10/12/20,695
Turks and Caicos Islands,10/13/20,696
Turks and Caicos Islands,10/14/20,696
Turks and Caicos Islands,10/15/20,696
Turks and Caicos Islands,10/16/20,696
Turks and Caicos Islands,10/17/20,697
Turks and Caicos Islands,10/18/20,698
Turks and Caicos Islands,10/19/20,698
Turks and Caicos Islands,10/20/20,698
Turks and Caicos Islands,10/21/20,698
Turks and Caicos Islands,10/22/20,698
Turks and Caicos Islands,10/23/20,698
Turks and Caicos Islands,10/24/20,699
Turks and Caicos Islands,10/25/20,701
Turks and Caicos Islands,10/26/20,701
Turks and Caicos Islands,10/27/20,701
Turks and Caicos Islands,10/28/20,703
Turks and Caicos Islands,10/29/20,703
Turks and Caicos Islands,10/30/20,703
Turks and Caicos Islands,10/31/20,703
Turks and Caicos Islands,11/1/20,704
Turks and Caicos Islands,11/2/20,704
Turks and Caicos Islands,11/3/20,704
Turks and Caicos Islands,11/4/20,704
Turks and Caicos Islands,11/5/20,705
Turks and Caicos Islands,11/6/20,705
Turks and Caicos Islands,11/7/20,707
Turks and Caicos Islands,11/8/20,707
Turks and Caicos Islands,11/9/20,707
Turks and Caicos Islands,11/10/20,707
Turks and Caicos Islands,11/11/20,711
Turks and Caicos Islands,11/12/20,716
Turks and Caicos Islands,11/13/20,716
Turks and Caicos Islands,11/14/20,716
Turks and Caicos Islands,11/15/20,720
Turks and Caicos Islands,11/16/20,720
Chad,3/20/20,1
Chad,3/21/20,1
Chad,3/22/20,2
Chad,3/23/20,2
Chad,3/24/20,2
Chad,3/25/20,3
Chad,3/26/20,3
Chad,3/27/20,5
Chad,3/28/20,5
Chad,3/29/20,5
Chad,3/30/20,5
Chad,3/31/20,7
Chad,4/1/20,7
Chad,4/2/20,7
Chad,4/3/20,7
Chad,4/4/20,7
Chad,4/5/20,8
Chad,4/6/20,9
Chad,4/7/20,9
Chad,4/8/20,9
Chad,4/9/20,10
Chad,4/10/20,11
Chad,4/11/20,11
Chad,4/12/20,11
Chad,4/13/20,15
Chad,4/14/20,23
Chad,4/15/20,23
Chad,4/16/20,27
Chad,4/17/20,27
Chad,4/18/20,33
Chad,4/19/20,33
Chad,4/20/20,33
Chad,4/21/20,33
Chad,4/22/20,34
Chad,4/23/20,34
Chad,4/24/20,40
Chad,4/25/20,40
Chad,4/26/20,40
Chad,4/27/20,46
Chad,4/28/20,46
Chad,4/29/20,52
Chad,4/30/20,52
Chad,5/1/20,73
Chad,5/2/20,73
Chad,5/3/20,117
Chad,5/4/20,117
Chad,5/5/20,117
Chad,5/6/20,170
Chad,5/7/20,170
Chad,5/8/20,253
Chad,5/9/20,260
Chad,5/10/20,322
Chad,5/11/20,322
Chad,5/12/20,322
Chad,5/13/20,357
Chad,5/14/20,372
Chad,5/15/20,399
Chad,5/16/20,428
Chad,5/17/20,474
